label,nop_total,1B_R,2B_R,3B_R,4B_R,5B_R,6B_R,7B_R,8B_R,9B_R,10B_V,11B_V,12B_V,13B_V,14B_V,15B_V,OTHERS
gcc,0.0006470696986503975,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.0004453847010355194,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.03585698186661203,0.07238095238095238,0.06476190476190476,0.1438095238095238,0.13333333333333333,0.10952380952380952,0.12380952380952381,0.10952380952380952,0.05142857142857143,0.06857142857142857,0.12285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.025427512003134024,0.0627015406664278,0.059476890003582944,0.06395557147975636,0.07076316732353995,0.05750627015406664,0.059656037262629885,0.059476890003582944,0.12629881762809028,0.06144750985309925,0.07757076316732354,0.059656037262629885,0.0646721605159441,0.05553565030455034,0.06323898244356861,0.05804371193120745,0.0
gcc,0.04299247318775035,0.07542030618953696,0.06931530008453085,0.12087912087912088,0.13374659528505684,0.12022165868319715,0.11524373062834602,0.10857518549826242,0.06339814032121724,0.059922982999906074,0.1332769794308256,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.01777643868635131,0.07627118644067797,0.05084745762711865,0.059322033898305086,0.05084745762711865,0.06779661016949153,0.11016949152542373,0.05084745762711865,0.11016949152542373,0.09322033898305085,0.11016949152542373,0.0847457627118644,0.03389830508474576,0.01694915254237288,0.06779661016949153,0.01694915254237288,0.0
clang,0.023927318521183773,0.06766917293233082,0.06015037593984962,0.09022556390977443,0.041353383458646614,0.06766917293233082,0.09398496240601503,0.07894736842105263,0.11278195488721804,0.05639097744360902,0.11278195488721804,0.045112781954887216,0.03759398496240601,0.04887218045112782,0.045112781954887216,0.041353383458646614,0.0
gcc,0.05389701462632739,0.08364312267657993,0.07806691449814127,0.120817843866171,0.13382899628252787,0.10408921933085502,0.11895910780669144,0.09479553903345725,0.05390334572490706,0.04460966542750929,0.16728624535315986,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.03906899418121363,0.10638297872340426,0.06382978723404255,0.14893617021276595,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.10638297872340426,0.02127659574468085,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.0013389441469013007,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.03224276908487435,0.09558823529411764,0.0661764705882353,0.08088235294117647,0.04411764705882353,0.07720588235294118,0.09191176470588236,0.0625,0.08823529411764706,0.0661764705882353,0.1213235294117647,0.029411764705882353,0.04411764705882353,0.04411764705882353,0.04044117647058824,0.04779411764705882,0.0
gcc,0.04789992881114614,0.07006369426751592,0.08492569002123142,0.14225053078556263,0.11677282377919321,0.12101910828025478,0.12526539278131635,0.09978768577494693,0.06369426751592357,0.06369426751592357,0.11252653927813164,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.052830188679245285,0.14285714285714285,0.0,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.012540341171046566,0.11764705882352941,0.058823529411764705,0.0661764705882353,0.08088235294117647,0.051470588235294115,0.11029411764705882,0.03676470588235294,0.0661764705882353,0.08088235294117647,0.17647058823529413,0.051470588235294115,0.029411764705882353,0.014705882352941176,0.03676470588235294,0.022058823529411766,0.0
clang,0.03408399269628728,0.06547619047619048,0.07142857142857142,0.08928571428571429,0.05952380952380952,0.06547619047619048,0.07142857142857142,0.041666666666666664,0.1488095238095238,0.047619047619047616,0.10714285714285714,0.06547619047619048,0.041666666666666664,0.05952380952380952,0.02976190476190476,0.03571428571428571,0.0
clang,0.025199568500539376,0.08561643835616438,0.05650684931506849,0.059931506849315065,0.08561643835616438,0.0684931506849315,0.0684931506849315,0.05136986301369863,0.11301369863013698,0.06164383561643835,0.08904109589041095,0.05821917808219178,0.06506849315068493,0.03767123287671233,0.06335616438356165,0.03595890410958904,0.0
clang,0.02265988987717069,0.08411214953271028,0.04672897196261682,0.04672897196261682,0.04672897196261682,0.06542056074766354,0.102803738317757,0.037383177570093455,0.14018691588785046,0.056074766355140186,0.11214953271028037,0.08411214953271028,0.056074766355140186,0.037383177570093455,0.056074766355140186,0.028037383177570093,0.0
gcc,0.029910428662827896,0.0962566844919786,0.05614973262032086,0.1711229946524064,0.12032085561497326,0.13636363636363635,0.09358288770053476,0.0748663101604278,0.06951871657754011,0.053475935828877004,0.12834224598930483,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.010540184453227932,0.09558823529411764,0.07352941176470588,0.051470588235294115,0.07352941176470588,0.04411764705882353,0.08088235294117647,0.022058823529411766,0.11029411764705882,0.08088235294117647,0.125,0.058823529411764705,0.029411764705882353,0.04411764705882353,0.08088235294117647,0.029411764705882353,0.0
clang,0.025934026692853634,0.06368330464716007,0.06712564543889846,0.04991394148020654,0.07228915662650602,0.055077452667814115,0.06884681583476764,0.04819277108433735,0.12392426850258176,0.09122203098106713,0.08089500860585198,0.060240963855421686,0.06712564543889846,0.03614457831325301,0.05679862306368331,0.058519793459552494,0.0
clang,0.029879355056939904,0.052830188679245285,0.07547169811320754,0.09056603773584905,0.052830188679245285,0.07547169811320754,0.05660377358490566,0.05660377358490566,0.11320754716981132,0.04905660377358491,0.12830188679245283,0.045283018867924525,0.07169811320754717,0.033962264150943396,0.04905660377358491,0.04905660377358491,0.0
clang,0.0334515184214583,0.07373271889400922,0.07373271889400922,0.12903225806451613,0.11981566820276497,0.06912442396313365,0.07373271889400922,0.03225806451612903,0.055299539170506916,0.03225806451612903,0.34101382488479265,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.055283636747772806,0.14904458598726114,0.0980891719745223,0.08280254777070063,0.07643312101910828,0.07197452229299363,0.14777070063694267,0.05987261146496815,0.03630573248407643,0.0840764331210191,0.19363057324840766,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.03242727706247019,0.07352941176470588,0.04411764705882353,0.10294117647058823,0.1323529411764706,0.04411764705882353,0.058823529411764705,0.04411764705882353,0.07352941176470588,0.058823529411764705,0.10294117647058823,0.04411764705882353,0.029411764705882353,0.04411764705882353,0.10294117647058823,0.04411764705882353,0.0
clang,0.0361028684470821,0.0958904109589041,0.0821917808219178,0.0958904109589041,0.0821917808219178,0.0547945205479452,0.0547945205479452,0.0136986301369863,0.0821917808219178,0.0821917808219178,0.1506849315068493,0.0273972602739726,0.0136986301369863,0.0684931506849315,0.0547945205479452,0.0410958904109589,0.0
gcc,0.03935006079363325,0.10955056179775281,0.056179775280898875,0.12359550561797752,0.09269662921348315,0.10674157303370786,0.1404494382022472,0.09550561797752809,0.05898876404494382,0.05898876404494382,0.15730337078651685,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.015819750719079578,0.11363636363636363,0.06818181818181818,0.09848484848484848,0.14772727272727273,0.0946969696969697,0.05303030303030303,0.03409090909090909,0.03977272727272727,0.04734848484848485,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.035352877307274704,0.04914004914004914,0.044226044226044224,0.05405405405405406,0.08230958230958231,0.0687960687960688,0.0687960687960688,0.04791154791154791,0.12407862407862408,0.07248157248157248,0.07985257985257985,0.06511056511056511,0.051597051597051594,0.07248157248157248,0.0687960687960688,0.05036855036855037,0.0
gcc,0.025095314750487166,0.07427413909520594,0.07224848075624578,0.11613774476704929,0.14179608372721134,0.13436866981769074,0.13436866981769074,0.12424037812288993,0.05266711681296422,0.05536799459824443,0.09453072248480757,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.03322784810126582,0.047619047619047616,0.08163265306122448,0.06802721088435375,0.08163265306122448,0.08163265306122448,0.061224489795918366,0.047619047619047616,0.1360544217687075,0.04081632653061224,0.14965986394557823,0.04081632653061224,0.05442176870748299,0.034013605442176874,0.027210884353741496,0.047619047619047616,0.0
gcc,0.04120241411327762,0.07042253521126761,0.04507042253521127,0.14929577464788732,0.14929577464788732,0.07323943661971831,0.11549295774647887,0.11267605633802817,0.07323943661971831,0.05352112676056338,0.15774647887323945,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.009263015551048005,0.0948905109489051,0.058394160583941604,0.06569343065693431,0.06569343065693431,0.058394160583941604,0.0948905109489051,0.029197080291970802,0.10948905109489052,0.08029197080291971,0.13138686131386862,0.072992700729927,0.021897810218978103,0.021897810218978103,0.058394160583941604,0.0364963503649635,0.0
gcc,0.005495147901321174,0.9361702127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.03613761202659728,0.088,0.064,0.14933333333333335,0.11466666666666667,0.128,0.088,0.096,0.08533333333333333,0.042666666666666665,0.144,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.0002650879208270743,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.039655226425480306,0.07707933641801151,0.07685362825866154,0.12447804988150321,0.13158785690102698,0.12018959485385397,0.10845277056765602,0.1074370838505812,0.06037693262611443,0.059699808148064554,0.13384493849452658,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.05499010460842522,0.06940874035989718,0.08226221079691516,0.13110539845758354,0.10539845758354756,0.12082262210796915,0.09511568123393316,0.10282776349614396,0.07197943444730077,0.043701799485861184,0.17737789203084833,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.033881707794751276,0.06936416184971098,0.09826589595375723,0.10404624277456648,0.10404624277456648,0.10982658959537572,0.08670520231213873,0.028901734104046242,0.06358381502890173,0.05202312138728324,0.2832369942196532,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.03431372549019608,0.11564625850340136,0.06575963718820861,0.11791383219954649,0.10430839002267574,0.10430839002267574,0.1383219954648526,0.10657596371882086,0.05215419501133787,0.05668934240362812,0.1383219954648526,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.03381532505977457,0.09090909090909091,0.06397306397306397,0.15488215488215487,0.09764309764309764,0.11784511784511785,0.10101010101010101,0.08417508417508418,0.10437710437710437,0.04040404040404041,0.1447811447811448,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.04422235703566525,0.08303249097472924,0.06570397111913358,0.12707581227436823,0.10324909747292418,0.12779783393501806,0.15740072202166064,0.10252707581227437,0.04909747292418772,0.07220216606498195,0.11191335740072202,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.01170173689457942,0.9865470852017937,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.004484304932735426,0.0,0.004484304932735426,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.00948332243296272,0.896551724137931,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.02219233355749832,0.030303030303030304,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.18181818181818182,0.06060606060606061,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0
gcc,0.0636971551626431,0.07829181494661921,0.06583629893238434,0.09608540925266904,0.10854092526690391,0.10676156583629894,0.16725978647686832,0.09608540925266904,0.07295373665480427,0.051601423487544484,0.15658362989323843,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.03309481216457961,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.06306306306306306,0.05405405405405406,0.07207207207207207,0.036036036036036036,0.12612612612612611,0.018018018018018018,0.17117117117117117,0.02702702702702703,0.04504504504504504,0.04504504504504504,0.05405405405405406,0.04504504504504504,0.0
clang,0.02301211216526243,0.0587723117109273,0.06181976491075316,0.06356116673922507,0.06617326948193296,0.05703090988245538,0.057466260339573354,0.06704397039616891,0.12233347845015237,0.06573791902481498,0.09621245102307358,0.053983456682629515,0.05964301262516326,0.04745319982585982,0.061384414453635176,0.061384414453635176,0.0
clang,0.027780940453148127,0.06147540983606557,0.07377049180327869,0.09016393442622951,0.045081967213114756,0.05737704918032787,0.06557377049180328,0.05327868852459016,0.1557377049180328,0.06967213114754098,0.09836065573770492,0.036885245901639344,0.045081967213114756,0.040983606557377046,0.02459016393442623,0.08196721311475409,0.0
gcc,0.036988110964332896,0.08333333333333333,0.07142857142857142,0.09523809523809523,0.13095238095238096,0.10714285714285714,0.11904761904761904,0.19047619047619047,0.03571428571428571,0.03571428571428571,0.13095238095238096,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.008122210941373692,0.9825581395348837,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.00872093023255814,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0
