label,nop_total,1B_R,2B_R,3B_R,4B_R,5B_R,6B_R,7B_R,8B_R,9B_R,10B_V,11B_V,12B_V,13B_V,14B_V,15B_V,OTHERS
clang,0.02749524980440371,0.09349593495934959,0.10195121951219512,0.1,0.09089430894308943,0.1024390243902439,0.053983739837398376,0.04601626016260162,0.06390243902439025,0.05203252032520325,0.29528455284552846,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.036426871682225886,0.11055276381909548,0.05527638190954774,0.15577889447236182,0.09045226130653267,0.06532663316582915,0.09547738693467336,0.04522613065326633,0.05025125628140704,0.07035175879396985,0.2613065326633166,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.010665638653302494,0.7951807228915663,0.024096385542168676,0.012048192771084338,0.03614457831325301,0.03614457831325301,0.024096385542168676,0.0,0.012048192771084338,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.002068881586953876,0.058823529411764705,0.0,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.0,0.058823529411764705,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.03914413667274838,0.0847457627118644,0.11440677966101695,0.0847457627118644,0.11016949152542373,0.1228813559322034,0.038135593220338986,0.01694915254237288,0.06779661016949153,0.0423728813559322,0.3177966101694915,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.01696057508704931,0.09933774834437085,0.052980132450331126,0.13245033112582782,0.10596026490066225,0.10596026490066225,0.06622516556291391,0.019867549668874173,0.06622516556291391,0.052980132450331126,0.2980132450331126,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.031705395825128005,0.08695652173913043,0.062111801242236024,0.08385093167701864,0.12732919254658384,0.10869565217391304,0.13664596273291926,0.10869565217391304,0.07453416149068323,0.049689440993788817,0.16149068322981366,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.05604938271604938,0.08370044052863436,0.09691629955947137,0.1013215859030837,0.12334801762114538,0.12334801762114538,0.11894273127753303,0.07488986784140969,0.05726872246696035,0.039647577092511016,0.18061674008810572,0.0,0.0,0.0,0.0,0.0,0.0
gcc,0.03697078115682767,0.09274193548387097,0.056451612903225805,0.0846774193548387,0.10887096774193548,0.12096774193548387,0.125,0.10887096774193548,0.06854838709677419,0.04838709677419355,0.18548387096774194,0.0,0.0,0.0,0.0,0.0,0.0
clang,0.04695400915001204,0.09743589743589744,0.07179487179487179,0.1641025641025641,0.09743589743589744,0.06666666666666667,0.06666666666666667,0.05128205128205128,0.05641025641025641,0.07692307692307693,0.2512820512820513,0.0,0.0,0.0,0.0,0.0,0.0
